Level_0,Index,States(US),Date,Humidity level,Sun rise,TemperatureC,Windspeed in Kmph,Year
12477,12477,Alabama,2020-01-22,48,10,6,11.0,2019
12478,12478,Alaska,2020-01-22,48,10,6,11.0,2019
12479,12479,Arizona,2020-01-22,48,10,6,11.0,2019
12480,12480,Arkansas,2020-01-22,48,10,6,11.0,2019
12481,12481,California,2020-01-22,48,10,6,11.0,2019
12482,12482,Colorado,2020-01-22,48,10,6,11.0,2019
12483,12483,Connecticut,2020-01-22,48,10,6,11.0,2019
12484,12484,Delaware,2020-01-22,48,10,6,11.0,2019
12485,12485,Diamond Princess,2020-01-22,48,10,6,11.0,2019
12486,12486,District of Columbia,2020-01-22,48,10,6,11.0,2019
12487,12487,Florida,2020-01-22,48,10,6,11.0,2019
12488,12488,Georgia,2020-01-22,48,10,6,11.0,2019
12489,12489,Grand Princess,2020-01-22,48,10,6,11.0,2019
12490,12490,Guam,2020-01-22,48,10,6,11.0,2019
12491,12491,Hawaii,2020-01-22,48,10,6,11.0,2019
12492,12492,Idaho,2020-01-22,48,10,6,11.0,2019
12493,12493,Illinois,2020-01-22,48,10,6,11.0,2019
12494,12494,Indiana,2020-01-22,48,10,6,11.0,2019
12495,12495,Iowa,2020-01-22,48,10,6,11.0,2019
12496,12496,Kansas,2020-01-22,48,10,6,11.0,2019
12497,12497,Kentucky,2020-01-22,48,10,6,11.0,2019
12498,12498,Louisiana,2020-01-22,48,10,6,11.0,2019
12499,12499,Maine,2020-01-22,48,10,6,11.0,2019
12500,12500,Maryland,2020-01-22,48,10,6,11.0,2019
12501,12501,Massachusetts,2020-01-22,48,10,6,11.0,2019
12502,12502,Michigan,2020-01-22,48,10,6,11.0,2019
12503,12503,Minnesota,2020-01-22,48,10,6,11.0,2019
12504,12504,Mississippi,2020-01-22,48,10,6,11.0,2019
12505,12505,Missouri,2020-01-22,48,10,6,11.0,2019
12506,12506,Montana,2020-01-22,48,10,6,11.0,2019
12507,12507,Nebraska,2020-01-22,48,10,6,11.0,2019
12508,12508,Nevada,2020-01-22,48,10,6,11.0,2019
12509,12509,New Hampshire,2020-01-22,48,10,6,11.0,2019
12510,12510,New Jersey,2020-01-22,48,10,6,11.0,2019
12511,12511,New Mexico,2020-01-22,48,10,6,11.0,2019
12512,12512,New York,2020-01-22,48,10,6,11.0,2019
12513,12513,North Carolina,2020-01-22,48,10,6,11.0,2019
12514,12514,North Dakota,2020-01-22,48,10,6,11.0,2019
12515,12515,Ohio,2020-01-22,48,10,6,11.0,2019
12516,12516,Oklahoma,2020-01-22,48,10,6,11.0,2019
12517,12517,Oregon,2020-01-22,48,10,6,11.0,2019
12518,12518,Pennsylvania,2020-01-22,48,10,6,11.0,2019
12519,12519,Puerto Rico,2020-01-22,48,10,6,11.0,2019
12520,12520,Rhode Island,2020-01-22,48,10,6,11.0,2019
12521,12521,South Carolina,2020-01-22,48,10,6,11.0,2019
12522,12522,South Dakota,2020-01-22,48,10,6,11.0,2019
12523,12523,Tennessee,2020-01-22,48,10,6,11.0,2019
12524,12524,Texas,2020-01-22,48,10,6,11.0,2019
12525,12525,US,2020-01-22,48,10,6,11.0,2019
12526,12526,United States Virgin Islands,2020-01-22,48,10,6,11.0,2019
12527,12527,Utah,2020-01-22,48,10,6,11.0,2019
12528,12528,Vermont,2020-01-22,48,10,6,11.0,2019
12529,12529,Virgin Islands,2020-01-22,48,10,6,11.0,2019
12530,12530,Virginia,2020-01-22,48,10,6,11.0,2019
12531,12531,Washington,2020-01-22,48,10,6,11.0,2019
12532,12532,West Virginia,2020-01-22,48,10,6,11.0,2019
12533,12533,Wisconsin,2020-01-22,48,10,6,11.0,2019
12534,12534,Wyoming,2020-01-22,48,10,6,11.0,2019
12535,12535,Alabama,2020-01-23,64,5,8,8.0,2019
12536,12536,Alaska,2020-01-23,64,5,8,8.0,2019
12537,12537,Arizona,2020-01-23,64,5,8,8.0,2019
12538,12538,Arkansas,2020-01-23,64,5,8,8.0,2019
12539,12539,California,2020-01-23,64,5,8,8.0,2019
12540,12540,Colorado,2020-01-23,64,5,8,8.0,2019
12541,12541,Connecticut,2020-01-23,64,5,8,8.0,2019
12542,12542,Delaware,2020-01-23,64,5,8,8.0,2019
12543,12543,Diamond Princess,2020-01-23,64,5,8,8.0,2019
12544,12544,District of Columbia,2020-01-23,64,5,8,8.0,2019
12545,12545,Florida,2020-01-23,64,5,8,8.0,2019
12546,12546,Georgia,2020-01-23,64,5,8,8.0,2019
12547,12547,Grand Princess,2020-01-23,64,5,8,8.0,2019
12548,12548,Guam,2020-01-23,64,5,8,8.0,2019
12549,12549,Hawaii,2020-01-23,64,5,8,8.0,2019
12550,12550,Idaho,2020-01-23,64,5,8,8.0,2019
12551,12551,Illinois,2020-01-23,64,5,8,8.0,2019
12552,12552,Indiana,2020-01-23,64,5,8,8.0,2019
12553,12553,Iowa,2020-01-23,64,5,8,8.0,2019
12554,12554,Kansas,2020-01-23,64,5,8,8.0,2019
12555,12555,Kentucky,2020-01-23,64,5,8,8.0,2019
12556,12556,Louisiana,2020-01-23,64,5,8,8.0,2019
12557,12557,Maine,2020-01-23,64,5,8,8.0,2019
12558,12558,Maryland,2020-01-23,64,5,8,8.0,2019
12559,12559,Massachusetts,2020-01-23,64,5,8,8.0,2019
12560,12560,Michigan,2020-01-23,64,5,8,8.0,2019
12561,12561,Minnesota,2020-01-23,64,5,8,8.0,2019
12562,12562,Mississippi,2020-01-23,64,5,8,8.0,2019
12563,12563,Missouri,2020-01-23,64,5,8,8.0,2019
12564,12564,Montana,2020-01-23,64,5,8,8.0,2019
12565,12565,Nebraska,2020-01-23,64,5,8,8.0,2019
12566,12566,Nevada,2020-01-23,64,5,8,8.0,2019
12567,12567,New Hampshire,2020-01-23,64,5,8,8.0,2019
12568,12568,New Jersey,2020-01-23,64,5,8,8.0,2019
12569,12569,New Mexico,2020-01-23,64,5,8,8.0,2019
12570,12570,New York,2020-01-23,64,5,8,8.0,2019
12571,12571,North Carolina,2020-01-23,64,5,8,8.0,2019
12572,12572,North Dakota,2020-01-23,64,5,8,8.0,2019
12573,12573,Ohio,2020-01-23,64,5,8,8.0,2019
12574,12574,Oklahoma,2020-01-23,64,5,8,8.0,2019
12575,12575,Oregon,2020-01-23,64,5,8,8.0,2019
12576,12576,Pennsylvania,2020-01-23,64,5,8,8.0,2019
12577,12577,Puerto Rico,2020-01-23,64,5,8,8.0,2019
12578,12578,Rhode Island,2020-01-23,64,5,8,8.0,2019
12579,12579,South Carolina,2020-01-23,64,5,8,8.0,2019
12580,12580,South Dakota,2020-01-23,64,5,8,8.0,2019
12581,12581,Tennessee,2020-01-23,64,5,8,8.0,2019
12582,12582,Texas,2020-01-23,64,5,8,8.0,2019
12583,12583,US,2020-01-23,64,5,8,8.0,2019
12584,12584,United States Virgin Islands,2020-01-23,64,5,8,8.0,2019
12585,12585,Utah,2020-01-23,64,5,8,8.0,2019
12586,12586,Vermont,2020-01-23,64,5,8,8.0,2019
12587,12587,Virgin Islands,2020-01-23,64,5,8,8.0,2019
12588,12588,Virginia,2020-01-23,64,5,8,8.0,2019
12589,12589,Washington,2020-01-23,64,5,8,8.0,2019
12590,12590,West Virginia,2020-01-23,64,5,8,8.0,2019
12591,12591,Wisconsin,2020-01-23,64,5,8,8.0,2019
12592,12592,Wyoming,2020-01-23,64,5,8,8.0,2019
12593,12593,Alabama,2020-01-24,97,5,13,14.0,2019
12594,12594,Alaska,2020-01-24,97,5,13,14.0,2019
12595,12595,Arizona,2020-01-24,97,5,13,14.0,2019
12596,12596,Arkansas,2020-01-24,97,5,13,14.0,2019
12597,12597,California,2020-01-24,97,5,13,14.0,2019
12598,12598,Colorado,2020-01-24,97,5,13,14.0,2019
12599,12599,Connecticut,2020-01-24,97,5,13,14.0,2019
12600,12600,Delaware,2020-01-24,97,5,13,14.0,2019
12601,12601,Diamond Princess,2020-01-24,97,5,13,14.0,2019
12602,12602,District of Columbia,2020-01-24,97,5,13,14.0,2019
12603,12603,Florida,2020-01-24,97,5,13,14.0,2019
12604,12604,Georgia,2020-01-24,97,5,13,14.0,2019
12605,12605,Grand Princess,2020-01-24,97,5,13,14.0,2019
12606,12606,Guam,2020-01-24,97,5,13,14.0,2019
12607,12607,Hawaii,2020-01-24,97,5,13,14.0,2019
12608,12608,Idaho,2020-01-24,97,5,13,14.0,2019
12609,12609,Illinois,2020-01-24,97,5,13,14.0,2019
12610,12610,Indiana,2020-01-24,97,5,13,14.0,2019
12611,12611,Iowa,2020-01-24,97,5,13,14.0,2019
12612,12612,Kansas,2020-01-24,97,5,13,14.0,2019
12613,12613,Kentucky,2020-01-24,97,5,13,14.0,2019
12614,12614,Louisiana,2020-01-24,97,5,13,14.0,2019
12615,12615,Maine,2020-01-24,97,5,13,14.0,2019
12616,12616,Maryland,2020-01-24,97,5,13,14.0,2019
12617,12617,Massachusetts,2020-01-24,97,5,13,14.0,2019
12618,12618,Michigan,2020-01-24,97,5,13,14.0,2019
12619,12619,Minnesota,2020-01-24,97,5,13,14.0,2019
12620,12620,Mississippi,2020-01-24,97,5,13,14.0,2019
12621,12621,Missouri,2020-01-24,97,5,13,14.0,2019
12622,12622,Montana,2020-01-24,97,5,13,14.0,2019
12623,12623,Nebraska,2020-01-24,97,5,13,14.0,2019
12624,12624,Nevada,2020-01-24,97,5,13,14.0,2019
12625,12625,New Hampshire,2020-01-24,97,5,13,14.0,2019
12626,12626,New Jersey,2020-01-24,97,5,13,14.0,2019
12627,12627,New Mexico,2020-01-24,97,5,13,14.0,2019
12628,12628,New York,2020-01-24,97,5,13,14.0,2019
12629,12629,North Carolina,2020-01-24,97,5,13,14.0,2019
12630,12630,North Dakota,2020-01-24,97,5,13,14.0,2019
12631,12631,Ohio,2020-01-24,97,5,13,14.0,2019
12632,12632,Oklahoma,2020-01-24,97,5,13,14.0,2019
12633,12633,Oregon,2020-01-24,97,5,13,14.0,2019
12634,12634,Pennsylvania,2020-01-24,97,5,13,14.0,2019
12635,12635,Puerto Rico,2020-01-24,97,5,13,14.0,2019
12636,12636,Rhode Island,2020-01-24,97,5,13,14.0,2019
12637,12637,South Carolina,2020-01-24,97,5,13,14.0,2019
12638,12638,South Dakota,2020-01-24,97,5,13,14.0,2019
12639,12639,Tennessee,2020-01-24,97,5,13,14.0,2019
12640,12640,Texas,2020-01-24,97,5,13,14.0,2019
12641,12641,US,2020-01-24,97,5,13,14.0,2019
12642,12642,United States Virgin Islands,2020-01-24,97,5,13,14.0,2019
12643,12643,Utah,2020-01-24,97,5,13,14.0,2019
12644,12644,Vermont,2020-01-24,97,5,13,14.0,2019
12645,12645,Virgin Islands,2020-01-24,97,5,13,14.0,2019
12646,12646,Virginia,2020-01-24,97,5,13,14.0,2019
12647,12647,Washington,2020-01-24,97,5,13,14.0,2019
12648,12648,West Virginia,2020-01-24,97,5,13,14.0,2019
12649,12649,Wisconsin,2020-01-24,97,5,13,14.0,2019
12650,12650,Wyoming,2020-01-24,97,5,13,14.0,2019
12651,12651,Alabama,2020-01-25,79,8,11,7.0,2019
12652,12652,Alaska,2020-01-25,79,8,11,7.0,2019
12653,12653,Arizona,2020-01-25,79,8,11,7.0,2019
12654,12654,Arkansas,2020-01-25,79,8,11,7.0,2019
12655,12655,California,2020-01-25,79,8,11,7.0,2019
12656,12656,Colorado,2020-01-25,79,8,11,7.0,2019
12657,12657,Connecticut,2020-01-25,79,8,11,7.0,2019
12658,12658,Delaware,2020-01-25,79,8,11,7.0,2019
12659,12659,Diamond Princess,2020-01-25,79,8,11,7.0,2019
12660,12660,District of Columbia,2020-01-25,79,8,11,7.0,2019
12661,12661,Florida,2020-01-25,79,8,11,7.0,2019
12662,12662,Georgia,2020-01-25,79,8,11,7.0,2019
12663,12663,Grand Princess,2020-01-25,79,8,11,7.0,2019
12664,12664,Guam,2020-01-25,79,8,11,7.0,2019
12665,12665,Hawaii,2020-01-25,79,8,11,7.0,2019
12666,12666,Idaho,2020-01-25,79,8,11,7.0,2019
12667,12667,Illinois,2020-01-25,79,8,11,7.0,2019
12668,12668,Indiana,2020-01-25,79,8,11,7.0,2019
12669,12669,Iowa,2020-01-25,79,8,11,7.0,2019
12670,12670,Kansas,2020-01-25,79,8,11,7.0,2019
12671,12671,Kentucky,2020-01-25,79,8,11,7.0,2019
12672,12672,Louisiana,2020-01-25,79,8,11,7.0,2019
12673,12673,Maine,2020-01-25,79,8,11,7.0,2019
12674,12674,Maryland,2020-01-25,79,8,11,7.0,2019
12675,12675,Massachusetts,2020-01-25,79,8,11,7.0,2019
12676,12676,Michigan,2020-01-25,79,8,11,7.0,2019
12677,12677,Minnesota,2020-01-25,79,8,11,7.0,2019
12678,12678,Mississippi,2020-01-25,79,8,11,7.0,2019
12679,12679,Missouri,2020-01-25,79,8,11,7.0,2019
12680,12680,Montana,2020-01-25,79,8,11,7.0,2019
12681,12681,Nebraska,2020-01-25,79,8,11,7.0,2019
12682,12682,Nevada,2020-01-25,79,8,11,7.0,2019
12683,12683,New Hampshire,2020-01-25,79,8,11,7.0,2019
12684,12684,New Jersey,2020-01-25,79,8,11,7.0,2019
12685,12685,New Mexico,2020-01-25,79,8,11,7.0,2019
12686,12686,New York,2020-01-25,79,8,11,7.0,2019
12687,12687,North Carolina,2020-01-25,79,8,11,7.0,2019
12688,12688,North Dakota,2020-01-25,79,8,11,7.0,2019
12689,12689,Ohio,2020-01-25,79,8,11,7.0,2019
12690,12690,Oklahoma,2020-01-25,79,8,11,7.0,2019
12691,12691,Oregon,2020-01-25,79,8,11,7.0,2019
12692,12692,Pennsylvania,2020-01-25,79,8,11,7.0,2019
12693,12693,Puerto Rico,2020-01-25,79,8,11,7.0,2019
12694,12694,Rhode Island,2020-01-25,79,8,11,7.0,2019
12695,12695,South Carolina,2020-01-25,79,8,11,7.0,2019
12696,12696,South Dakota,2020-01-25,79,8,11,7.0,2019
12697,12697,Tennessee,2020-01-25,79,8,11,7.0,2019
12698,12698,Texas,2020-01-25,79,8,11,7.0,2019
12699,12699,US,2020-01-25,79,8,11,7.0,2019
12700,12700,United States Virgin Islands,2020-01-25,79,8,11,7.0,2019
12701,12701,Utah,2020-01-25,79,8,11,7.0,2019
12702,12702,Vermont,2020-01-25,79,8,11,7.0,2019
12703,12703,Virgin Islands,2020-01-25,79,8,11,7.0,2019
12704,12704,Virginia,2020-01-25,79,8,11,7.0,2019
12705,12705,Washington,2020-01-25,79,8,11,7.0,2019
12706,12706,West Virginia,2020-01-25,79,8,11,7.0,2019
12707,12707,Wisconsin,2020-01-25,79,8,11,7.0,2019
12708,12708,Wyoming,2020-01-25,79,8,11,7.0,2019
12709,12709,Alabama,2020-01-26,65,10,11,8.0,2019
12710,12710,Alaska,2020-01-26,65,10,11,8.0,2019
12711,12711,Arizona,2020-01-26,65,10,11,8.0,2019
12712,12712,Arkansas,2020-01-26,65,10,11,8.0,2019
12713,12713,California,2020-01-26,65,10,11,8.0,2019
12714,12714,Colorado,2020-01-26,65,10,11,8.0,2019
12715,12715,Connecticut,2020-01-26,65,10,11,8.0,2019
12716,12716,Delaware,2020-01-26,65,10,11,8.0,2019
12717,12717,Diamond Princess,2020-01-26,65,10,11,8.0,2019
12718,12718,District of Columbia,2020-01-26,65,10,11,8.0,2019
12719,12719,Florida,2020-01-26,65,10,11,8.0,2019
12720,12720,Georgia,2020-01-26,65,10,11,8.0,2019
12721,12721,Grand Princess,2020-01-26,65,10,11,8.0,2019
12722,12722,Guam,2020-01-26,65,10,11,8.0,2019
12723,12723,Hawaii,2020-01-26,65,10,11,8.0,2019
12724,12724,Idaho,2020-01-26,65,10,11,8.0,2019
12725,12725,Illinois,2020-01-26,65,10,11,8.0,2019
12726,12726,Indiana,2020-01-26,65,10,11,8.0,2019
12727,12727,Iowa,2020-01-26,65,10,11,8.0,2019
12728,12728,Kansas,2020-01-26,65,10,11,8.0,2019
12729,12729,Kentucky,2020-01-26,65,10,11,8.0,2019
12730,12730,Louisiana,2020-01-26,65,10,11,8.0,2019
12731,12731,Maine,2020-01-26,65,10,11,8.0,2019
12732,12732,Maryland,2020-01-26,65,10,11,8.0,2019
12733,12733,Massachusetts,2020-01-26,65,10,11,8.0,2019
12734,12734,Michigan,2020-01-26,65,10,11,8.0,2019
12735,12735,Minnesota,2020-01-26,65,10,11,8.0,2019
12736,12736,Mississippi,2020-01-26,65,10,11,8.0,2019
12737,12737,Missouri,2020-01-26,65,10,11,8.0,2019
12738,12738,Montana,2020-01-26,65,10,11,8.0,2019
12739,12739,Nebraska,2020-01-26,65,10,11,8.0,2019
12740,12740,Nevada,2020-01-26,65,10,11,8.0,2019
12741,12741,New Hampshire,2020-01-26,65,10,11,8.0,2019
12742,12742,New Jersey,2020-01-26,65,10,11,8.0,2019
12743,12743,New Mexico,2020-01-26,65,10,11,8.0,2019
12744,12744,New York,2020-01-26,65,10,11,8.0,2019
12745,12745,North Carolina,2020-01-26,65,10,11,8.0,2019
12746,12746,North Dakota,2020-01-26,65,10,11,8.0,2019
12747,12747,Ohio,2020-01-26,65,10,11,8.0,2019
12748,12748,Oklahoma,2020-01-26,65,10,11,8.0,2019
12749,12749,Oregon,2020-01-26,65,10,11,8.0,2019
12750,12750,Pennsylvania,2020-01-26,65,10,11,8.0,2019
12751,12751,Puerto Rico,2020-01-26,65,10,11,8.0,2019
12752,12752,Rhode Island,2020-01-26,65,10,11,8.0,2019
12753,12753,South Carolina,2020-01-26,65,10,11,8.0,2019
12754,12754,South Dakota,2020-01-26,65,10,11,8.0,2019
12755,12755,Tennessee,2020-01-26,65,10,11,8.0,2019
12756,12756,Texas,2020-01-26,65,10,11,8.0,2019
12757,12757,US,2020-01-26,65,10,11,8.0,2019
12758,12758,United States Virgin Islands,2020-01-26,65,10,11,8.0,2019
12759,12759,Utah,2020-01-26,65,10,11,8.0,2019
12760,12760,Vermont,2020-01-26,65,10,11,8.0,2019
12761,12761,Virgin Islands,2020-01-26,65,10,11,8.0,2019
12762,12762,Virginia,2020-01-26,65,10,11,8.0,2019
12763,12763,Washington,2020-01-26,65,10,11,8.0,2019
12764,12764,West Virginia,2020-01-26,65,10,11,8.0,2019
12765,12765,Wisconsin,2020-01-26,65,10,11,8.0,2019
12766,12766,Wyoming,2020-01-26,65,10,11,8.0,2019
12767,12767,Alabama,2020-01-27,80,5,11,8.0,2019
12768,12768,Alaska,2020-01-27,80,5,11,8.0,2019
12769,12769,Arizona,2020-01-27,80,5,11,8.0,2019
12770,12770,Arkansas,2020-01-27,80,5,11,8.0,2019
12771,12771,California,2020-01-27,80,5,11,8.0,2019
12772,12772,Colorado,2020-01-27,80,5,11,8.0,2019
12773,12773,Connecticut,2020-01-27,80,5,11,8.0,2019
12774,12774,Delaware,2020-01-27,80,5,11,8.0,2019
12775,12775,Diamond Princess,2020-01-27,80,5,11,8.0,2019
12776,12776,District of Columbia,2020-01-27,80,5,11,8.0,2019
12777,12777,Florida,2020-01-27,80,5,11,8.0,2019
12778,12778,Georgia,2020-01-27,80,5,11,8.0,2019
12779,12779,Grand Princess,2020-01-27,80,5,11,8.0,2019
12780,12780,Guam,2020-01-27,80,5,11,8.0,2019
12781,12781,Hawaii,2020-01-27,80,5,11,8.0,2019
12782,12782,Idaho,2020-01-27,80,5,11,8.0,2019
12783,12783,Illinois,2020-01-27,80,5,11,8.0,2019
12784,12784,Indiana,2020-01-27,80,5,11,8.0,2019
12785,12785,Iowa,2020-01-27,80,5,11,8.0,2019
12786,12786,Kansas,2020-01-27,80,5,11,8.0,2019
12787,12787,Kentucky,2020-01-27,80,5,11,8.0,2019
12788,12788,Louisiana,2020-01-27,80,5,11,8.0,2019
12789,12789,Maine,2020-01-27,80,5,11,8.0,2019
12790,12790,Maryland,2020-01-27,80,5,11,8.0,2019
12791,12791,Massachusetts,2020-01-27,80,5,11,8.0,2019
12792,12792,Michigan,2020-01-27,80,5,11,8.0,2019
12793,12793,Minnesota,2020-01-27,80,5,11,8.0,2019
12794,12794,Mississippi,2020-01-27,80,5,11,8.0,2019
12795,12795,Missouri,2020-01-27,80,5,11,8.0,2019
12796,12796,Montana,2020-01-27,80,5,11,8.0,2019
12797,12797,Nebraska,2020-01-27,80,5,11,8.0,2019
12798,12798,Nevada,2020-01-27,80,5,11,8.0,2019
12799,12799,New Hampshire,2020-01-27,80,5,11,8.0,2019
12800,12800,New Jersey,2020-01-27,80,5,11,8.0,2019
12801,12801,New Mexico,2020-01-27,80,5,11,8.0,2019
12802,12802,New York,2020-01-27,80,5,11,8.0,2019
12803,12803,North Carolina,2020-01-27,80,5,11,8.0,2019
12804,12804,North Dakota,2020-01-27,80,5,11,8.0,2019
12805,12805,Ohio,2020-01-27,80,5,11,8.0,2019
12806,12806,Oklahoma,2020-01-27,80,5,11,8.0,2019
12807,12807,Oregon,2020-01-27,80,5,11,8.0,2019
12808,12808,Pennsylvania,2020-01-27,80,5,11,8.0,2019
12809,12809,Puerto Rico,2020-01-27,80,5,11,8.0,2019
12810,12810,Rhode Island,2020-01-27,80,5,11,8.0,2019
12811,12811,South Carolina,2020-01-27,80,5,11,8.0,2019
12812,12812,South Dakota,2020-01-27,80,5,11,8.0,2019
12813,12813,Tennessee,2020-01-27,80,5,11,8.0,2019
12814,12814,Texas,2020-01-27,80,5,11,8.0,2019
12815,12815,US,2020-01-27,80,5,11,8.0,2019
12816,12816,United States Virgin Islands,2020-01-27,80,5,11,8.0,2019
12817,12817,Utah,2020-01-27,80,5,11,8.0,2019
12818,12818,Vermont,2020-01-27,80,5,11,8.0,2019
12819,12819,Virgin Islands,2020-01-27,80,5,11,8.0,2019
12820,12820,Virginia,2020-01-27,80,5,11,8.0,2019
12821,12821,Washington,2020-01-27,80,5,11,8.0,2019
12822,12822,West Virginia,2020-01-27,80,5,11,8.0,2019
12823,12823,Wisconsin,2020-01-27,80,5,11,8.0,2019
12824,12824,Wyoming,2020-01-27,80,5,11,8.0,2019
12825,12825,Alabama,2020-01-28,74,10,11,7.0,2019
12826,12826,Alaska,2020-01-28,74,10,11,7.0,2019
12827,12827,Arizona,2020-01-28,74,10,11,7.0,2019
12828,12828,Arkansas,2020-01-28,74,10,11,7.0,2019
12829,12829,California,2020-01-28,74,10,11,7.0,2019
12830,12830,Colorado,2020-01-28,74,10,11,7.0,2019
12831,12831,Connecticut,2020-01-28,74,10,11,7.0,2019
12832,12832,Delaware,2020-01-28,74,10,11,7.0,2019
12833,12833,Diamond Princess,2020-01-28,74,10,11,7.0,2019
12834,12834,District of Columbia,2020-01-28,74,10,11,7.0,2019
12835,12835,Florida,2020-01-28,74,10,11,7.0,2019
12836,12836,Georgia,2020-01-28,74,10,11,7.0,2019
12837,12837,Grand Princess,2020-01-28,74,10,11,7.0,2019
12838,12838,Guam,2020-01-28,74,10,11,7.0,2019
12839,12839,Hawaii,2020-01-28,74,10,11,7.0,2019
12840,12840,Idaho,2020-01-28,74,10,11,7.0,2019
12841,12841,Illinois,2020-01-28,74,10,11,7.0,2019
12842,12842,Indiana,2020-01-28,74,10,11,7.0,2019
12843,12843,Iowa,2020-01-28,74,10,11,7.0,2019
12844,12844,Kansas,2020-01-28,74,10,11,7.0,2019
12845,12845,Kentucky,2020-01-28,74,10,11,7.0,2019
12846,12846,Louisiana,2020-01-28,74,10,11,7.0,2019
12847,12847,Maine,2020-01-28,74,10,11,7.0,2019
12848,12848,Maryland,2020-01-28,74,10,11,7.0,2019
12849,12849,Massachusetts,2020-01-28,74,10,11,7.0,2019
12850,12850,Michigan,2020-01-28,74,10,11,7.0,2019
12851,12851,Minnesota,2020-01-28,74,10,11,7.0,2019
12852,12852,Mississippi,2020-01-28,74,10,11,7.0,2019
12853,12853,Missouri,2020-01-28,74,10,11,7.0,2019
12854,12854,Montana,2020-01-28,74,10,11,7.0,2019
12855,12855,Nebraska,2020-01-28,74,10,11,7.0,2019
12856,12856,Nevada,2020-01-28,74,10,11,7.0,2019
12857,12857,New Hampshire,2020-01-28,74,10,11,7.0,2019
12858,12858,New Jersey,2020-01-28,74,10,11,7.0,2019
12859,12859,New Mexico,2020-01-28,74,10,11,7.0,2019
12860,12860,New York,2020-01-28,74,10,11,7.0,2019
12861,12861,North Carolina,2020-01-28,74,10,11,7.0,2019
12862,12862,North Dakota,2020-01-28,74,10,11,7.0,2019
12863,12863,Ohio,2020-01-28,74,10,11,7.0,2019
12864,12864,Oklahoma,2020-01-28,74,10,11,7.0,2019
12865,12865,Oregon,2020-01-28,74,10,11,7.0,2019
12866,12866,Pennsylvania,2020-01-28,74,10,11,7.0,2019
12867,12867,Puerto Rico,2020-01-28,74,10,11,7.0,2019
12868,12868,Rhode Island,2020-01-28,74,10,11,7.0,2019
12869,12869,South Carolina,2020-01-28,74,10,11,7.0,2019
12870,12870,South Dakota,2020-01-28,74,10,11,7.0,2019
12871,12871,Tennessee,2020-01-28,74,10,11,7.0,2019
12872,12872,Texas,2020-01-28,74,10,11,7.0,2019
12873,12873,US,2020-01-28,74,10,11,7.0,2019
12874,12874,United States Virgin Islands,2020-01-28,74,10,11,7.0,2019
12875,12875,Utah,2020-01-28,74,10,11,7.0,2019
12876,12876,Vermont,2020-01-28,74,10,11,7.0,2019
12877,12877,Virgin Islands,2020-01-28,74,10,11,7.0,2019
12878,12878,Virginia,2020-01-28,74,10,11,7.0,2019
12879,12879,Washington,2020-01-28,74,10,11,7.0,2019
12880,12880,West Virginia,2020-01-28,74,10,11,7.0,2019
12881,12881,Wisconsin,2020-01-28,74,10,11,7.0,2019
12882,12882,Wyoming,2020-01-28,74,10,11,7.0,2019
12883,12883,Alabama,2020-01-29,72,10,10,7.0,2019
12884,12884,Alaska,2020-01-29,72,10,10,7.0,2019
12885,12885,Arizona,2020-01-29,72,10,10,7.0,2019
12886,12886,Arkansas,2020-01-29,72,10,10,7.0,2019
12887,12887,California,2020-01-29,72,10,10,7.0,2019
12888,12888,Colorado,2020-01-29,72,10,10,7.0,2019
12889,12889,Connecticut,2020-01-29,72,10,10,7.0,2019
12890,12890,Delaware,2020-01-29,72,10,10,7.0,2019
12891,12891,Diamond Princess,2020-01-29,72,10,10,7.0,2019
12892,12892,District of Columbia,2020-01-29,72,10,10,7.0,2019
12893,12893,Florida,2020-01-29,72,10,10,7.0,2019
12894,12894,Georgia,2020-01-29,72,10,10,7.0,2019
12895,12895,Grand Princess,2020-01-29,72,10,10,7.0,2019
12896,12896,Guam,2020-01-29,72,10,10,7.0,2019
12897,12897,Hawaii,2020-01-29,72,10,10,7.0,2019
12898,12898,Idaho,2020-01-29,72,10,10,7.0,2019
12899,12899,Illinois,2020-01-29,72,10,10,7.0,2019
12900,12900,Indiana,2020-01-29,72,10,10,7.0,2019
12901,12901,Iowa,2020-01-29,72,10,10,7.0,2019
12902,12902,Kansas,2020-01-29,72,10,10,7.0,2019
12903,12903,Kentucky,2020-01-29,72,10,10,7.0,2019
12904,12904,Louisiana,2020-01-29,72,10,10,7.0,2019
12905,12905,Maine,2020-01-29,72,10,10,7.0,2019
12906,12906,Maryland,2020-01-29,72,10,10,7.0,2019
12907,12907,Massachusetts,2020-01-29,72,10,10,7.0,2019
12908,12908,Michigan,2020-01-29,72,10,10,7.0,2019
12909,12909,Minnesota,2020-01-29,72,10,10,7.0,2019
12910,12910,Mississippi,2020-01-29,72,10,10,7.0,2019
12911,12911,Missouri,2020-01-29,72,10,10,7.0,2019
12912,12912,Montana,2020-01-29,72,10,10,7.0,2019
12913,12913,Nebraska,2020-01-29,72,10,10,7.0,2019
12914,12914,Nevada,2020-01-29,72,10,10,7.0,2019
12915,12915,New Hampshire,2020-01-29,72,10,10,7.0,2019
12916,12916,New Jersey,2020-01-29,72,10,10,7.0,2019
12917,12917,New Mexico,2020-01-29,72,10,10,7.0,2019
12918,12918,New York,2020-01-29,72,10,10,7.0,2019
